name,positive ratings,negative ratings,total reviews,rating percentage,category,first_release_date,platforms,genres,aggregated_rating,aggregated_rating_count,public_rating_igdb,public_rating_count,game_engines,game_modes,player_perspectives
TIS-100,3662,125,3787,92.79%,main_game,1437350400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Puzzle', 'Simulator', 'Indie']",,,7,13,['Unity'],['Single player'],['Text']
TouHou Makuka Sai ~ Fantastic Danmaku Festival Part II,2292,62,2354,92.79%,main_game,1552867200,['PC (Microsoft Windows)'],"['Shooter', 'Adventure', 'Indie']",,,,,,['Single player'],['Bird view or Isometric']
Palworld,300917,20089,321006,92.78%,main_game,1705622400,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'Xbox One', 'Mac']","['Shooter', 'Role-playing (RPG)', 'hack and slash or beat em up', 'Adventure', 'Indie']",,,7.1,178,['Unreal Engine 5'],"['Single player', 'Multiplayer', 'Co-operative', 'Massively Multiplayer Online (MMO)']",['Third person']
Meteor 60 Seconds!,4404,162,4566,92.78%,main_game,1519603200,"['PC (Microsoft Windows)', 'Mac']","['Simulator', 'Indie']",,,5.3,5,,['Single player'],['Side view']
Brutal Orchestra,1535,31,1566,92.78%,main_game,1639699200,"['PC (Microsoft Windows)', 'Linux']","['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Adventure', 'Indie']",,,,,['Unity'],['Single player'],['Side view']
Hades II,44278,2567,46845,92.77%,main_game,1714953600,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Adventure', 'Indie']",9.0,3.0,8,15,['Proprietary Engine'],['Single player'],['Bird view or Isometric']
Tales from the Borderlands,16633,846,17479,92.77%,main_game,1416873600,"['PC (Microsoft Windows)', 'PlayStation 3', 'PlayStation 4', 'Xbox 360', 'Android', 'Xbox One', 'iOS', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Adventure']",8.8,12.0,8.5,494,['Telltale Tool'],['Single player'],['Third person']
Pony Island,15531,781,16312,92.77%,main_game,1451865600,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Puzzle', 'Simulator', 'Adventure', 'Indie']",9.2,3.0,7.4,125,['Unity'],['Single player'],"['Side view', 'Text']"
Lily's Well,2022,51,2073,92.77%,main_game,1640563200,['PC (Microsoft Windows)'],"['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",,,7,6,['RPG Maker MV'],['Single player'],"['First person', 'Bird view or Isometric', 'Side view']"
planetarian ~the reverie of a little planet~,1976,49,2025,92.77%,main_game,1101686400,"['PlayStation 2', 'PC (Microsoft Windows)', 'PlayStation Portable', 'Android', 'Legacy Mobile Device', 'iOS', 'Nintendo Switch']","['Adventure', 'Visual Novel']",,,7.3,8,['Real Live'],['Single player'],"['First person', 'Text']"
Stella of The End,1608,34,1642,92.77%,main_game,1664496000,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Nintendo Switch']","['Adventure', 'Visual Novel']",,,,,['SiglusEngine'],['Single player'],['Text']
Psychonauts,16211,824,17035,92.76%,main_game,1113868800,"['PlayStation 2', 'PC (Microsoft Windows)', 'PlayStation 3', 'Xbox', 'PlayStation 4', 'Xbox 360', 'Xbox One', 'Linux', 'Mac']","['Platform', 'Puzzle', 'Adventure']",8.5,7.0,8.4,343,,['Single player'],['Third person']
Unreal Tournament 2004,3817,134,3951,92.76%,main_game,1079395200,"['PC (Microsoft Windows)', 'Linux', 'Mac']",['Shooter'],8.8,3.0,8.3,190,['Unreal Engine 2.5'],"['Single player', 'Multiplayer']",['First person']
Yakuza Kiwami 2,14590,729,15319,92.75%,remake,1512604800,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One']","['Role-playing (RPG)', 'Adventure']",8.6,12.0,8.4,133,['Dragon Engine'],['Single player'],['Third person']
Kingdom Rush Origins,6371,265,6636,92.75%,main_game,1415318400,"['PC (Microsoft Windows)', 'Android', 'Xbox One', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']","['Real Time Strategy (RTS)', 'Strategy', 'Indie']",7.0,1.0,7.2,21,,['Single player'],['Bird view or Isometric']
Star of Providence,1867,45,1912,92.75%,main_game,1496793600,"['PC (Microsoft Windows)', 'Linux', 'Nintendo Switch']","['Shooter', 'Indie', 'Arcade']",9.0,1.0,,,,['Single player'],['Bird view or Isometric']
Path of Achra,1471,29,1500,92.75%,main_game,1682899200,['PC (Microsoft Windows)'],['Role-playing (RPG)'],,,,,['Godot'],['Single player'],['Bird view or Isometric']
Pikuniku,8841,401,9242,92.74%,main_game,1548288000,"['PC (Microsoft Windows)', 'Google Stadia', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Platform', 'Puzzle', 'Adventure', 'Indie']",7.5,6.0,6.8,101,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",['Side view']
Unreal Tournament: Game of the Year Edition,4008,144,4152,92.74%,main_game,972432000,['PC (Microsoft Windows)'],['Shooter'],,,8.9,28,['Unreal Engine'],"['Single player', 'Multiplayer']",['First person']
Cinderella Phenomenon,3843,136,3979,92.74%,main_game,1491350400,"['PC (Microsoft Windows)', 'Android', 'Linux', 'Mac']","['Simulator', 'Indie', 'Visual Novel']",,,7.8,8,,['Single player'],['First person']
私のリアルは充実しすぎている フルボイス版,3717,130,3847,92.74%,main_game,1671153863,['PC (Microsoft Windows)'],,,,,,,['Single player'],['Text']
I Was a Teenage Exocolonist,3138,102,3240,92.74%,main_game,1661385600,"['PC (Microsoft Windows)', 'PlayStation 5', 'PlayStation 4', 'Mac', 'Nintendo Switch']","['Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure', 'Indie', 'Visual Novel', 'Card & Board Game']",,,7.5,13,,['Single player'],['Text']
Epic Battle Fantasy 4,2965,94,3059,92.74%,main_game,1362355200,"['PC (Microsoft Windows)', 'Linux', 'Web browser', 'Mac']","['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Adventure']",,,7.2,6,['Adobe Flash Player'],['Single player'],"['Bird view or Isometric', 'Side view']"
时间切片：序章,2438,70,2508,92.74%,main_game,1669254836,['PC (Microsoft Windows)'],,,,,,,['Single player'],['Text']
Five Nights at Freddy's: Into the Pit,7379,321,7700,92.73%,main_game,1722988800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Indie']",9.5,1.0,6.9,7,,['Single player'],['Side view']
Mark of the Ninja: Remastered,5568,224,5792,92.73%,remaster,1539043200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Platform', 'Tactical', 'Adventure', 'Indie']",,,8,42,,['Single player'],['Side view']
Thank Goodness You're Here!,3001,96,3097,92.73%,main_game,1722470400,"['PC (Microsoft Windows)', 'PlayStation 5', 'PlayStation 4', 'Mac', 'Nintendo Switch']","['Platform', 'Puzzle', 'Adventure', 'Indie']",9.0,2.0,8,15,['Unity'],['Single player'],['Side view']
Rise of the Tomb Raider,120963,7722,128685,92.72%,main_game,1447113600,"['PC (Microsoft Windows)', 'Google Stadia', 'PlayStation VR', 'PlayStation 4', 'Xbox 360', 'Xbox One', 'Linux', 'Mac']","['Shooter', 'Adventure']",8.7,27.0,8.2,1000,['Foundation Engine'],"['Single player', 'Co-operative']","['First person', 'Third person', 'Virtual Reality']"
House Flipper,83393,5182,88575,92.72%,main_game,1526515200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Mac', 'Nintendo Switch']","['Simulator', 'Indie']",6.2,4.0,6.9,65,['Unity'],['Single player'],['First person']
Tabletop Simulator,63433,3850,67283,92.72%,dlc_addon,1433462400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Simulator', 'Strategy', 'Indie']",,,8.1,8,['Unity'],['Single player'],['First person']
Alien Swarm: Reactive Drop,20752,1107,21859,92.72%,standalone_expansion,1492646400,['PC (Microsoft Windows)'],['Shooter'],,,7.3,19,['Source'],"['Single player', 'Multiplayer', 'Co-operative']",['Bird view or Isometric']
Orbt XL,3204,106,3310,92.72%,main_game,1492732800,"['PC (Microsoft Windows)', 'Linux', 'Mac', 'Nintendo Switch']","['Indie', 'Arcade']",,,7.2,6,,['Single player'],['Bird view or Isometric']
Cattails: Wildwood Story,1302,23,1325,92.72%,main_game,1697760000,"['PC (Microsoft Windows)', 'Mac', 'Nintendo Switch']","['Role-playing (RPG)', 'Simulator', 'Adventure']",,,,,,['Single player'],['Text']
Zodiacats,905,9,914,92.72%,main_game,1642723200,"['PC (Microsoft Windows)', 'Linux', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Card & Board Game']",,,,,,['Single player'],['Side view']
Nine Sols,12875,636,13511,92.71%,main_game,1716940800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Mac', 'Nintendo Switch']","['Platform', 'hack and slash or beat em up', 'Adventure', 'Indie']",8.8,3.0,8.5,16,['Unity'],['Single player'],['Side view']
Everhood,11868,577,12445,92.71%,main_game,1614729600,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Music', 'Role-playing (RPG)', 'Adventure', 'Indie']",7.7,4.0,7.6,36,,['Single player'],['Bird view or Isometric']
Half-Life: MMod,4380,164,4544,92.71%,mod,1545696000,['PC (Microsoft Windows)'],['Shooter'],,,8.2,5,['Source'],['Single player'],['First person']
A Space For The Unbound - Prologue,1272,22,1294,92.71%,trial,1579732941,['PC (Microsoft Windows)'],,,,,,,['Single player'],['Side view']
Amnesia: The Dark Descent,31085,1757,32842,92.70%,main_game,1283904000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Indie']",8.0,3.0,7.8,446,['HPL Engine'],['Single player'],['First person']
The Arrogant Kaiju Princess and The Detective Servant,2279,64,2343,92.70%,main_game,1703116800,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Indie']",,,,,,['Single player'],['Text']
XCOM: Enemy Unknown,51625,3089,54714,92.69%,remake,1349740800,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox 360', 'Linux', 'Mac']","['Role-playing (RPG)', 'Simulator', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical']",8.9,14.0,8.3,495,['Unreal Engine'],"['Single player', 'Multiplayer']",['Bird view or Isometric']
Songs for a Hero - Definitive Edition,3635,128,3763,92.69%,expanded_game,1625011200,"['PC (Microsoft Windows)', 'Linux', 'Mac', 'Nintendo Switch']","['Music', 'Platform', 'Adventure', 'Indie']",,,,,,['Single player'],['Side view']
Coffee Talk Episode 2: Hibiscus & Butterfly,1953,50,2003,92.69%,main_game,1681948800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Simulator', 'Adventure', 'Indie', 'Visual Novel']",7.5,1.0,8,11,,['Single player'],['First person']
Super Meat Boy,32787,1873,34660,92.68%,main_game,1270252800,"['PC (Microsoft Windows)', 'iOS']",['Platform'],8.5,8.0,8.3,767,['Tommunism Engine'],['Single player'],['Side view']
Stronghold HD,9019,417,9436,92.68%,remaster,1351728000,['PC (Microsoft Windows)'],"['Real Time Strategy (RTS)', 'Simulator', 'Strategy']",,,8,17,,"['Single player', 'Multiplayer']",['Bird view or Isometric']
Primordia,3109,103,3212,92.68%,main_game,1354665600,"['PC (Microsoft Windows)', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']",6.5,4.0,8.5,53,['Adventure Game Studio'],['Single player'],['Third person']
Cats Hidden in Italy,1565,34,1599,92.68%,main_game,1690761600,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Indie']",,,,,,['Single player'],['Side view']
The Powder Toy,952,11,963,92.68%,main_game,1135987200,"['PC (Microsoft Windows)', 'Android', 'Linux', 'Mac']",['Simulator'],,,,,,['Single player'],['Side view']
Defense Grid: The Awakening,4822,189,5011,92.67%,main_game,1228694400,"['PC (Microsoft Windows)', 'Xbox 360']","['Real Time Strategy (RTS)', 'Simulator', 'Strategy', 'Tactical', 'Indie']",8.6,2.0,7.1,35,['Gamebryo'],['Single player'],['Bird view or Isometric']
Antichamber,15912,824,16736,92.66%,main_game,1359590400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Platform', 'Puzzle', 'Adventure', 'Indie']",8.3,7.0,8.1,185,['Unreal Engine'],['Single player'],['First person']
Cato,1141,18,1159,92.66%,main_game,1725580800,"['PC (Microsoft Windows)', 'Mac']","['Platform', 'Puzzle', 'Adventure', 'Indie']",,,,,['Unity'],['Single player'],['Bird view or Isometric']
LYNE,7789,351,8140,92.65%,main_game,1388534400,"['PC (Microsoft Windows)', 'Windows Phone', 'Android', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']","['Music', 'Puzzle', 'Indie']",,,6,28,['Unity'],['Single player'],['Side view']
Yoku's Island Express,4434,170,4604,92.65%,main_game,1527552000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Puzzle', 'Pinball', 'Adventure', 'Indie', 'Arcade']",8.5,11.0,8.4,91,['Custom built engine'],['Single player'],['Side view']
One Finger Death Punch 2,4178,157,4335,92.65%,main_game,1555286400,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Fighting', 'hack and slash or beat em up', 'Indie', 'Arcade']",8.6,7.0,8,11,['Unity'],['Single player'],['Side view']
Dogs Organized Neatly,1139,18,1157,92.65%,main_game,1635724800,['PC (Microsoft Windows)'],"['Puzzle', 'Indie']",,,,,,['Single player'],['First person']
Moonleap,821,7,828,92.65%,main_game,1681171200,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Nintendo Switch']","['Platform', 'Puzzle', 'Strategy', 'Adventure', 'Indie']",,,,,,['Single player'],['Side view']
Yakuza: Like a Dragon,28434,1609,30043,92.64%,main_game,1579132800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One']","['Role-playing (RPG)', 'Turn-based strategy (TBS)', 'Adventure']",8.6,18.0,8.5,121,['Dragon Engine'],['Single player'],"['First person', 'Third person']"
Acting Lessons,4865,193,5058,92.64%,main_game,1564012800,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Point-and-click', 'Role-playing (RPG)', 'Visual Novel']",,,5.8,12,"[""Ren'Py Visual Novel Engine""]",['Single player'],['Side view']
Maitetsu:Pure Station,3389,118,3507,92.64%,main_game,1537524077,"['PC (Microsoft Windows)', 'PlayStation 4', 'Nintendo Switch']",,,,,,,['Single player'],['Text']
Brothers - A Tale of Two Sons,38478,2259,40737,92.63%,main_game,1375833600,"['PC (Microsoft Windows)', 'PlayStation 3', 'Windows Phone', 'PlayStation 4', 'Xbox 360', 'Android', 'Xbox One', 'iOS', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Indie']",8.3,19.0,8.1,710,['Unreal Engine 3'],"['Single player', 'Co-operative']",['Third person']
Sid Meier's Civilization IV: Beyond the Sword,4140,156,4296,92.63%,expansion,1184716800,"['PC (Microsoft Windows)', 'Mac']","['Simulator', 'Strategy', 'Turn-based strategy (TBS)']",8.3,3.0,8.5,45,['Gamebryo'],"['Single player', 'Multiplayer']",['Bird view or Isometric']
daydream 白日夢,1019,14,1033,92.63%,main_game,1677715200,['PC (Microsoft Windows)'],['Role-playing (RPG)'],,,,,,['Single player'],['Text']
Muck,158488,10489,168977,92.62%,main_game,1622851200,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Adventure', 'Indie']",,,6.5,44,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",['First person']
Airships: Conquer the Skies,5387,222,5609,92.62%,main_game,1534377600,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Simulator', 'Strategy', 'Indie']",8.7,1.0,9,4,,"['Single player', 'Multiplayer', 'Co-operative']",['Side view']
Resonance of the Ocean,1636,38,1674,92.62%,main_game,1652313600,"['PC (Microsoft Windows)', 'Android', 'Web browser', 'Mac']","['Puzzle', 'Adventure', 'Indie', 'Arcade']",,,7,6,['Unity'],['Single player'],"['Bird view or Isometric', 'Side view']"
Alien Swarm,20011,1087,21098,92.61%,main_game,1278720000,['PC (Microsoft Windows)'],['Shooter'],6.0,1.0,7,60,['Source'],"['Single player', 'Multiplayer', 'Co-operative']",['Bird view or Isometric']
OCTOPATH TRAVELER II,11270,555,11825,92.61%,main_game,1677196800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Role-playing (RPG)', 'Turn-based strategy (TBS)']",8.9,9.0,8.5,31,['Unreal Engine'],['Single player'],['Bird view or Isometric']
Spaceflight Simulator,5132,209,5341,92.61%,main_game,1645142400,"['PC (Microsoft Windows)', 'Mac']","['Simulator', 'Indie']",,,,,,['Single player'],['Side view']
Samorost 1,4045,153,4198,92.59%,remaster,1621468800,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Mac']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",,,7.7,28,"['Adobe Flash', 'Adobe Air']",['Single player'],['Side view']
Feeding Frenzy 2: Shipwreck Showdown Deluxe,2035,56,2091,92.59%,main_game,1156928400,"['PC (Microsoft Windows)', 'Xbox 360', 'PlayStation 3']",['Casual'],5.0,1.0,7,17,,['Single player'],['Side view']
Superliminal,26674,1517,28191,92.58%,main_game,1573516800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']","['Shooter', 'Puzzle', 'Adventure', 'Indie']",8.0,9.0,8.1,179,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",['First person']
Contraband Police,15979,846,16825,92.57%,main_game,1678233600,['PC (Microsoft Windows)'],"['Shooter', 'Simulator', 'Indie']",,,7.1,26,['Unity'],['Single player'],['First person']
pureya,2159,62,2221,92.57%,main_game,1615075200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']","['Indie', 'Arcade']",6.5,1.0,,,,['Single player'],['Side view']
Aperture Desk Job,21372,1185,22557,92.56%,main_game,1646092800,"['PC (Microsoft Windows)', 'Linux']","['Puzzle', 'Adventure']",,,7.3,60,['Source 2'],['Single player'],['First person']
Darkwood,18728,1019,19747,92.56%,main_game,725760000,"['PC (Microsoft Windows)', 'Mac']","['Role-playing (RPG)', 'Indie']",8.0,9.0,8,51,['Unity'],['Single player'],['Bird view or Isometric']
SUPER CHICKEN JUMPER,4399,173,4572,92.56%,main_game,1632441600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'Nintendo Switch']","['Shooter', 'Platform', 'Adventure', 'Indie']",,,,,['Game Maker Studio 2'],"['Single player', 'Co-operative', 'Split screen']",['Side view']
Mitoza,3018,103,3121,92.56%,main_game,1614902400,"['PC (Microsoft Windows)', 'Mac']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",,,5.2,7,,['Single player'],['Side view']
FAR: Lone Sails,18447,1003,19450,92.55%,main_game,1526515200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Mac', 'Nintendo Switch']","['Platform', 'Puzzle', 'Simulator', 'Adventure', 'Indie']",7.8,2.0,7.7,105,['Unity'],['Single player'],['Side view']
The Walking Dead: The Final Season,17120,921,18041,92.55%,main_game,1534118400,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Point-and-click', 'Adventure']",7.1,7.0,7.8,193,['Telltale Tool'],['Single player'],['Third person']
BioShock Infinite,129366,8572,137938,92.54%,main_game,1361836800,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox 360', 'Linux', 'Mac']","['Shooter', 'Adventure']",9.3,16.0,8.6,2000,['Unreal Engine'],['Single player'],['First person']
Wildermyth,16094,859,16953,92.54%,main_game,1623715200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical', 'Adventure', 'Indie']",8.9,2.0,8,28,,"['Single player', 'Multiplayer', 'Co-operative']",['Third person']
Dagon,10528,521,11049,92.54%,main_game,1629763200,"['PC (Microsoft Windows)', 'SteamVR']","['Adventure', 'Indie', 'Visual Novel']",,,5.9,33,['Unity 2019'],['Single player'],"['First person', 'Virtual Reality']"
Hidden in Plain Sight,755,6,761,92.54%,main_game,1727395200,['PC (Microsoft Windows)'],"['QuizTrivia', 'Indie', 'Arcade']",,,,,,"['Single player', 'Multiplayer']",['Bird view or Isometric']
Geometry Dash,349756,24560,374316,92.53%,main_game,1376265600,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Mac']","['Music', 'Platform', 'Adventure', 'Indie', 'Arcade']",,,7.7,148,['Cocos2d-x'],['Single player'],['Side view']
Supraland,11759,596,12355,92.53%,main_game,1554422400,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Puzzle', 'Adventure', 'Indie']",8.0,3.0,8.7,50,['Unreal Engine 4'],['Single player'],['First person']
